province,name_of_institution,dli_number,city,campuses,offers_pgwp_programs,PGWP_Tag,extraction_date
Quebec,École de cirque de Québec,O213292196501,Quebec,Quebec,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École de cirque de Verdun,O213292628276,Verdun,Verdun,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École de danse contemporaine de Montréal,O19338447720,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École de danse de Québec,O19338447270,Quebec,Quebec,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École de foresterie et de technologie du bois de Duchesnay,O246882792619,Sainte-Catherine-de-la-Jacques-Cartier,Sainte-Catherine-de-la-Jacques-Cartier,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École de formation professionnelle de Châteauguay (FP),O246882792634,Châteauguay,Châteauguay,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École de management INSA,O137083107422,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École de musique Vincent d’Indy,O19358463167,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Collège de pilotage Saint-Hubert,O247982768002,Longueuil,Longueuil,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École de technologie gazière,O246882793044,Boucherville,Boucherville,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École de technologie supérieure,O19359201210,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des Hautes Études Commerciales de Montréal (HEC Montréal),O19359011058,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers de l’aérospatiale de Montréal,O246882792764,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers de l’équipement motorisé de Montréal,O246882792804,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers de l’horticulture de Montréal,O246882792829,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,"École des métiers de l’informatique, du commerce et de l’administration de Montréal (ÉMICA)",O246882792844,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers de la construction de Montréal,O246882792669,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers de la restauration et du tourisme de Montréal,O246882792779,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers des Faubourgs-de-Montréal,O246882792929,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers du meuble de Montréal,O246882792944,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers du Sud-Ouest-de-Montréal,O246882792959,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des métiers et occupations de l’industrie de la construction de Québec,O246882792994,Québec,Québec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École des pêches et de l’aquaculture du Québec,O246882793009,Grande-Rivière,Grande-Rivière,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École du Barreau du Québec,O112575462911,Gatineau,Centre de Gatineau,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École du Barreau du Québec,O112575462911,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École du Barreau du Québec,O112575462911,Quebec,Centre de Québec,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École du Barreau du Québec,O112575462911,Sherbrooke,Sherbrooke,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École du Routier G.C. inc.,O246882793069,Trois-Rivières,Trois-Rivières,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École du Routier G.C. inc.,O246882793069,Drummondville,Drummondville,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École forestière de La Tuque - Formation professionnelle,O246882793094,La Tuque,La Tuque,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École hôtelière de la Capitale,O246882793109,Québec,Québec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École hôtelière de Laval,O246882793144,Laval,Laval,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École hôtelière des Laurentides,O246882793159,Sainte-Adèle,Sainte-Adèle,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École Manikanetish du conseil des Montagnais de Sept-Îles et Maliotenam,O246882793194,Sept-Îles,Sept-Îles,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École nationale d’administration publique,O19359011197,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École nationale de camionnage et équipement lourd (E.N.C.E.L.),O246882793219,Québec,Québec,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École nationale de camionnage et équipement lourd (E.N.C.E.L.),O246882793219,Terrebonne,Terrebonne,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École nationale de camionnage et équipement lourd (E.N.C.E.L.),O246882793219,Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École nationale de cirque,O19358463180,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École nationale de l’humour,O19338447284,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École nationale de théâtre du Canada,O19338447307,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,École Nationale du meuble et de l’ébénisterie,O246882793254,Victoriaville,Victoriaville,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École Polymécanique de Laval,O246882793269,Laval,Laval,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École Polytechnique de Montréal,O19359011070,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École professionnelle de Saint-Hyacinthe,O246882793284,Saint-Hyacinthe,Saint-Hyacinthe,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École professionnelle des Métiers,O246882793299,Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École secondaire Kassinu Mamu,O246882793324,Mashteuiatsh,Mashteuiatsh,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École secondaire Mikisiw,O246882793339,Obedjiwan,Obedjiwan,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,École supérieure de ballet du Québec,O213292432416,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,EQMBO-Entreprises Centre d’aide technique et technologique inc.,O19359010595,Victoriaville,Victoriaville,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Extra Centre de Formation,O246882793353,Boucherville,Boucherville,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Faculté de Théologie Évangélique de l’Université Acadia,O253199102048,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Groupe CTT inc.,O19359010569,Saint-Hyacinthe,Saint-Hyacinthe,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Hélicraft,O120206253925,Saint-Hubert,Saint-Hubert,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Innofibre - Centre d’innovation des produits cellulosiques,O19359010394,Trois-Rivières,Trois-Rivières,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Innovation maritime,O19359010660,Rimouski,Rimouski,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut d’enregistrement du Canada,O19338447366,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Institut de formation théologique de Montréal,O19359201258,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut de recherche sur l’intégration professionnelle des immigrants (IRIPI),O19359010677,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut de technologie agroalimentaire,O19359010950,La Pocatière,Campus de La Pocatière,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut de technologie agroalimentaire,O19359010967,Saint-Hyacinthe,Campus de Saint-Hyacinthe,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut de technologie des emballages et du génie alimentaire (ITEGA),O19359010703,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut de tourisme et d’hôtellerie du Québec,O110173474479,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut des communications graphiques et de l’imprimabilité,O19359010634,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut du transport avancé du Québec,O19359010690,Saint-Jérôme,Saint-Jérôme,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut international de logistique de Montréal (IILM),O19359010647,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut national de l’image et du son (INIS),O213292196972,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Institut national de la recherche scientifique,O19359011185,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut supérieur d’informatique I.S.I.,O19338447379,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Institut Teccart,O246882793398,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Institut Teccart (2003),O19359010205,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Institut technique Aviron de Montréal inc.,O246882793413,Mont-Royal,Mont-Royal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Institut technologique de maintenance industrielle,O19359010715,Sept-Îles,Sept-Îles,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut Trebas Québec Inc.,O19338447392,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,IPIQ - Institut de protection contre les incendies du Québec,O246882793428,Laval,Laval,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Institut Quadrilium de Montréal,O134634211862,Montreal,Néant,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Isart Digital Montréal,O112216989861,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Kanatamat Tshitipenitamunu,O246882793443,Schefferville,Schefferville,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,L’École du routier professionnel du Québec (1996) inc.,O246882793458,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Lachute Aviation,O11003283266,Lachute,Lachute,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Maison familiale rurale du Granit,O246882793473,Saint-Romain,Saint-Romain,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,McGill University,O19359011033,Montréal,Main Campus,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,McGill University,O19359010982,Sainte-Anne-de-Bellevue,Macdonald Campus,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,MÉCANIUM inc.,O19359010741,Saint-Georges,Saint-Georges,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Merinov (CCTT des pêches),O19359010621,Gaspé,Gaspé,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,College des Technologies de l’Information de Montréal,O19338447682,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Musitechnic Formation,O19338447415,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Oleotek inc.,O19359010754,Thetford Mines,Thetford Mines,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Ordre des comptables professionnels agréés,O112575462931,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Passport Hélico,O128269263186,Mascouche,Mascouche,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Royal Military College Saint-Jean,O19993116991,Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,"Rubika, école supérieure de création numérique appliquée à l’animation, au design et au jeu vidéo inc.",O254893616833,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Collège Select Aviation / Select Aviation College,O127380461633,Drummondville,"Gatineau, Drummondville",Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Séminaire de Sherbrooke,O19359010218,Sherbrooke,Sherbrooke,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,Solutions Novika,O19359010517,La Pocatière,La Pocatière,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Syn Studio,O242715034057,Montréal,Montréal,Details for Graduates of certain Quebec schools,With Limitations,2023-04-26 22:29:09.112874
Quebec,"TechnoCentre éolien Gaspésie, les Îles",O19359010834,Gaspé,Gaspé,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Télé-université,O19359201245,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,TransBIOTech Centre de recherche et de transfert en biotechnologie,O19359010808,Lévis,Lévis,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université de Montréal,O19359011045,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université de Sherbrooke,O19359011083,Sherbrooke,Sherbrooke,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université du Québec,O19359011096,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université du Québec à Chicoutimi,O19359011122,Saguenay,Saguenay,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université du Québec à Montréal,O19359011134,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université du Québec à Rimouski,O19359011159,Rimouski,Rimouski,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université du Québec à Trois-Rivières,O19359011172,Trois-Rivières,Trois-Rivières,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université du Québec en Abitibi-Témiscamingue,O19359011109,Rouyn-Noranda,Rouyn-Noranda,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université du Québec en Outaouais Pavillon Alexandre-Taché,O19359011146,Gatineau,Gatineau,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Université Laval,O19359011020,Quebec,Quebec,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Vanier College,O19359201897,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,VESTECHPRO Centre de recherche et d’innovation en habillement,O19359010821,Montréal,Montréal,Yes,Yes,2023-04-26 22:29:09.112874
Quebec,Centre de formation professionnelle Place Cartier,O270911936510,Pointe-Claire,Pointe-Claire,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Great Wisdom Institute of Advanced Buddhist Learning,O275896907902,Vernon Bridge Brudenell,Uigg Campus Brudenell Campus,No,No,2023-04-26 22:29:09.112874
Prince Edward Island,Academy of Learning – PEI,O19220171562,Charlottetown,Charlottetown,No,No,2023-04-26 22:29:09.112874
Prince Edward Island,Collège de l’Île,O19220114112,Charlottetown,Centre de formation Charlottetown,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Collège de l’Île,O19220114112,DeBlois,Centre de formation DeBlois,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Collège de l’Île,O19220114112,Wellington,Main Campus,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Holland College,O19220082122,Alberton,West Prince Campus,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Holland College,O19220082122,Charlottetown,"Prince of Wales Campus, Tourism and Culinary Centre",Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Holland College,O19220082122,Georgetown,Georgetown Centre,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Holland College,O19220082122,Montague,Montague Centre,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Holland College,O19220082122,O’Leary,O’Leary Centre,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Holland College,O19220082122,Slemon Park,Atlantic Police Academy,Yes,Yes,2023-04-26 22:29:09.112874
Prince Edward Island,Holland College,O19220082122,Souris,Souris Site,Yes,Yes,2023-04-26 22:29:09.112874
